;X;Y;osm_id;type;name;opening_hours;wheelchair;cuisine;phone;website;com_insee;com_nom;categorie;notation;prix;enjoyment_rate;brand;wikipedia
10462;2.310522;48.8516750997291;node/6934738186;restaurant;Casa Pizza;;;pizza;;;75056;Paris;restaurant;;;;;
10463;2.3879125;48.847989799729994;node/6936025732;restaurant;Mama Jackson;;;cajun;+33 6 16 72 78 64;https://www.facebook.com/mamajacksonsoulfood/;75056;Paris;restaurant;;;;;
10466;2.3726133;48.84664129973039;node/6937134125;fast_food;Spiga;;;pizza;+33 9 54 17 45 36;https://spiga-paris.fr/;75056;Paris;restaurant;;;;;
10467;2.3991072;48.864336299726;node/6938329336;restaurant;Aux délices de Gambetta;;;asian;;;75056;Paris;restaurant;;;;;
10475;2.3392939;48.8701146997245;node/6944525739;restaurant;Le Pont de Sichuan;;no;"Chinese;Sichuan";;;75056;Paris;restaurant;;;;;
10476;2.323756;48.8659496997256;node/6944525742;restaurant;Hana Bento;;yes;japanese;;;75056;Paris;restaurant;;;;;
10477;2.327559;48.876124899722996;node/6944911576;restaurant;Sushi Sun;;;japanese;;;75056;Paris;restaurant;;;;;
10480;2.3607617999999997;48.87141629972421;node/6947400767;fast_food;Romita;Mo-Sa 12:00-15:00, Mo-Su 19:00-22:30;;pizza;+33 1 40 38 11 64;;75056;Paris;restaurant;;;;;
10482;2.3623944;48.87142049972421;node/6947539613;restaurant;La Bringue;Mo-Su 12:00-15:00, Mo-Su 17:00-01:30;;french;+33 6 30 32 30 57;https://labringue-paris.com;75056;Paris;restaurant;;;;;
10486;2.3951499;48.869407899724706;node/6949253371;restaurant;Maison Orchidée;;;thai;;;75056;Paris;restaurant;;;;;
10487;2.2732075000000003;48.858350799727404;node/6950940985;restaurant;Madison Caffé;;;italian;;http://www.madisoncaffe.fr;75056;Paris;restaurant;;;;;
10488;2.39692;48.851130299729206;node/6952503886;restaurant;Jinyao;;;japanese;;;75056;Paris;restaurant;;;;;
10490;2.4005201;48.8516147997291;node/6952551785;restaurant;Chez Ama;;;african;;;75056;Paris;restaurant;;;;;
10493;2.2965365;48.850227099729395;node/6957379586;restaurant;Lido;;;chinese;+33 1 43 06 46 19;;75056;Paris;restaurant;;;;;
10494;2.2891423;48.854565099728404;node/6957449287;restaurant;Iolanda;;;"pizza;burger";;;75056;Paris;restaurant;;;;;
10500;2.3561107999999997;48.8519506997291;node/696050469;restaurant;Nos Ancêtres Les Gaulois;;yes;regional;+33 1 46 33 66 07;;75056;Paris;restaurant;;;;;
10502;2.3790803;48.8661438997255;node/6964519295;fast_food;Zaatar;;;lebanese;;;75056;Paris;restaurant;;;;;
10504;2.3767245999999997;48.865586599725596;node/6964519305;restaurant;La Mère Poule;;;french;+33 1 71 27 71 26;;75056;Paris;restaurant;;;;;
10506;2.3798082000000003;48.8663390997255;node/6964519392;restaurant;Pizza Saint Georges;;;pizza;;;75056;Paris;restaurant;;;;;
10508;2.3780342;48.8657111997256;node/6964519395;fast_food;Bakel;;;african;;;75056;Paris;restaurant;;;;;
10509;2.3770395;48.866145599725506;node/6964519400;fast_food;Crep'way;;;crepe;;;75056;Paris;restaurant;;;;;
10511;2.3763939;48.86690799972529;node/6964519402;fast_food;Le Favori;;;sandwich;;;75056;Paris;restaurant;;;;;
10514;2.3770748;48.866107699725504;node/6964519792;restaurant;Ilcovo;;;italian;;;75056;Paris;restaurant;;;;;
10517;2.3780402;48.8659170997256;node/6964520186;fast_food;Fu Lai Xi;;;asian;;;75056;Paris;restaurant;;;;;
10523;2.3106644;48.8918046997191;node/6970859621;restaurant;Doddy's Coffee;"Mo-Fr 08:00-23:00; Sa-Su 10:00-22:00";limited;"burger;american;coffee_shop";+33 1 42294703;;75056;Paris;restaurant;;;;;
10524;2.3107472000000002;48.8914473997192;node/6970862679;restaurant;EXKi nature's kitchen;Mo-Fr 08:00-15:00;yes;sandwich;+33 1 70 37 02 57;https://www.exki.fr/;75056;Paris;restaurant;;;;;
10527;2.3601215;48.865338699725704;node/6972324504;restaurant;That's Life;;no;italian;+33 1 44 49 06 50;;75056;Paris;restaurant;;;;;
10529;2.3431442000000002;48.8417781997316;node/6972324522;restaurant;Le Paradis des amis;;;french;;;75056;Paris;restaurant;;;;;
10531;2.3119124;48.8903037997195;node/6972520006;restaurant;Vapiano Paris Batignolles;"Mo-Fr 11:00-14:30; Mo-Fr 18:00-22:30; Sa-Su : 11:00-23:30";yes;"italian;pasta;italian_pizza";+33 1 84 14 55 33;https://paris-batignolles.vapiano.fr/;75056;Paris;restaurant;;;;;
10532;2.3117875;48.8907614997194;node/6972557203;restaurant;Busan Park;;yes;korean;+33 1 83068808;https://www.busanpark.fr;75056;Paris;restaurant;;;;;
10547;2.3500806;48.8775941997227;node/6987051299;restaurant;Restaurant Coréen;;;korean;;;75056;Paris;restaurant;;;;;
10548;2.3577249;48.86531029972571;node/6987051311;fast_food;Xing Fu Tang;;;naicha;;;75056;Paris;restaurant;;;;;
10549;2.3577906000000004;48.86356119972611;node/6987051314;fast_food;老東家;We-Mo 12:00-21:00;no;chinese;+33 1 43 36 03 20;;75056;Paris;restaurant;;;;;
10552;2.3492175;48.8459611997305;node/698784647;restaurant;Mini Ramen;;no;ramen;;;75056;Paris;restaurant;;;;;
10559;2.302259;48.8607378997269;node/6993244761;restaurant;La table du Vietnam;;;vietnamese;;;75056;Paris;restaurant;;;;;
10561;2.3355972;48.8326471997338;node/6996885772;restaurant;Panini Saint-Jacques;;;"sandwich;italian";;;75056;Paris;restaurant;;;;;
10567;2.3493115;48.859392899727204;node/699897098;restaurant;Come and Wok;;no;asian;;;75056;Paris;restaurant;;;;;
10569;2.3490547999999998;48.859547999727106;node/699897179;restaurant;Sun Café;;limited;japanese;;;75056;Paris;restaurant;;;;;
10572;2.3488862999999998;48.8592684997272;node/699947754;fast_food;Royal Châtelet;;no;french;;;75056;Paris;restaurant;;;;;
10573;2.349744;48.8591926997272;node/700256895;restaurant;Meeting Corner;;;burger;;;75056;Paris;restaurant;;;;;
10579;2.340611;48.8754080997232;node/7004752103;restaurant;Naruto Ramen;Su-Th 12:00-22:30, Fr-Sa 12:00-23:00;;"ramen; noodle; japanese";+33 1 71 60 45 82;https://naruto-ramen.fr/fr;75056;Paris;restaurant;;;;;
10580;2.375734;48.8302774997344;node/7007440902;restaurant;Restaurant Vietnamien;Mo-Su 11:30-22:45;;vietnamese;;;75056;Paris;restaurant;;;;;
10589;2.3297867;48.865474299725705;node/7012302987;restaurant;Balagan;;;mediterranean;;http://www.balagan-paris.com;75056;Paris;restaurant;;;;;
10594;2.3518171000000003;48.8274197997351;node/701735665;restaurant;Le Bouche à Oreille;;limited;french;;;75056;Paris;restaurant;;;;;
10598;2.2924607999999997;48.871847499724105;node/7019421785;restaurant;Le Vieux Crapaud;Mo-Sa 12:00-14:30, 19:30-22:30;;french;;;75056;Paris;restaurant;;;;;
10607;2.3171763;48.892170299719;node/7023180192;restaurant;Gumma;;;japanese;+33 1 44 85 78 10;;75056;Paris;restaurant;;;;;
10608;2.3193593999999997;48.891232499719294;node/7023197993;fast_food;Zelal;;;kebab;;;75056;Paris;restaurant;;;;;
10610;2.3268689;48.8781829997225;node/7023304386;fast_food;Wan Cheng;;;asian;;;75056;Paris;restaurant;;;;;
10615;2.3521922;48.892620399719;node/7023953585;restaurant;Colchide;;;georgian;+33 9 80 94 09 68;;75056;Paris;restaurant;;;;;
10617;2.3323766;48.8271308997352;node/702405530;restaurant;Mama Mia;;;italian;;;75056;Paris;restaurant;;;;;
10619;2.3536612999999997;48.86464089972589;node/702457447;restaurant;L'Attirail Café;;no;brasserie;;;75056;Paris;restaurant;;;;;
10620;2.3531607000000005;48.8635757997262;node/702534663;restaurant;L'Auberge de Nicolas Flamel;Mo-Sa 12:00-14:30,19:00-22:30;;gastronomic;+33 1 42 71 77 78;http://www.auberge-nicolas-flamel.fr/;75056;Paris;restaurant;;;;;
10621;2.3502159;48.864023099726;node/702537440;restaurant;Matsu Sushi;;no;japanese;+33140263506;;75056;Paris;restaurant;;;;;
10622;2.3503322;48.864045099726;node/702538455;fast_food;Turbigo Sandwich;;no;kebab;;;75056;Paris;restaurant;;;;;
10624;2.389496;48.88820349972;node/7025717970;restaurant;O Sushi;;;japanese;;;75056;Paris;restaurant;;;;;
10626;2.3889679;48.888050699720104;node/7026172499;restaurant;Hanoi;;;vietnamese;+33 1 42 08 28 20;;75056;Paris;restaurant;;;;;
10628;2.3561158;48.8581789997275;node/702718235;restaurant;Benedict;"Mo-Fr 12:00-15:00,19:30-23:00; Sa,Su 12:00-17:00,19:30-23:30";limited;french;;;75056;Paris;restaurant;;;;;
10636;2.3554112999999997;48.837700899732596;node/7028008479;restaurant;道餐廳;Th-Mo 12:00-14:30, Mo-Su 19:00-23:00;yes;"Chinese; Sichuan";;;75056;Paris;restaurant;;;;;
10638;2.3572215;48.8564036997279;node/702915310;restaurant;Allo Sushi;"Mo-Sa 12:00-15:00;Mo-Su 19:00-22:00";;japanese;+33 1 44 61 93 73;;75056;Paris;restaurant;;;;;
10639;2.3578174;48.856970599727795;node/702915559;restaurant;Café Pizz' du Trésor;;;pizza;;;75056;Paris;restaurant;;;;;
10640;2.3582299;48.8564092997279;node/702915643;fast_food;Princesse Crêpe;Tu-We, Fr-Sa 13:00-19:00;;pancake;;;75056;Paris;restaurant;;;;;
10641;2.3576266;48.85709439972779;node/702915981;restaurant;Le Trésor;"Mo-Fr 12:00-1:00;Sa-Su 12:00-2:00";;french;+33 1 42 71 35 17;;75056;Paris;restaurant;;;;;
10647;2.3471664;48.8259201997355;node/703205796;restaurant;Le Circus;;;french;;;75056;Paris;restaurant;;;;;
10650;2.3592343;48.856238599728;node/703407227;restaurant;Maison Marais;;;korean;+33 1 48 87 28 15;;75056;Paris;restaurant;;;;;
10651;2.3601723999999997;48.8557933997281;node/703407303;restaurant;Au Petit Thaï;"Mo-Su 12:00-14:30;Mo-Sa 19:00-23:30";;thai;+33 1 42 72 75 75;;75056;Paris;restaurant;;;;;
10652;2.3517797000000003;48.840220899731904;node/703430210;restaurant;La Comedia;;;italian;;;75056;Paris;restaurant;;;;;
10653;2.3603985;48.855916899728;node/703432905;restaurant;Pitzman;Mo-Th,Sa-Su 11:00-23:00;;"bagel;pizza";+33 1 42 71 17 17;;75056;Paris;restaurant;;;;;
10654;2.3631694;48.855014899728296;node/703460891;restaurant;Le Caruso;Mo-Sa 12:00-14:30,19:00-0:00;;italian;+33 1 42 77 06 98;http://ristorantecaruso.fr/;75056;Paris;restaurant;;;;;
10657;2.3630156;48.855317099728204;node/703461125;restaurant;Au Bistrot de la Place;12:00-00:00;;french;+33 1 42 78 21 32;;75056;Paris;restaurant;;;;;
10658;2.3625817000000002;48.8552063997282;node/703461133;restaurant;Soprano;"Mo-Su 12:00-15:00;Mo-Sa 18:30-23:00";;italian;+33 1 42 72 37 21;http://www.soprano-paris.fr/;75056;Paris;restaurant;;;;;
10659;2.3581927000000005;48.8555543997281;node/703504361;restaurant;Tamarind;Mo-Sa 12:00-15:00,19:00-23:00;;thai;+33 1 48 87 34 20;;75056;Paris;restaurant;;;;;
10660;2.3570094;48.8557610997281;node/703504461;restaurant;Pamela Popo;;;french;+33 1 42 74 14 65;;75056;Paris;restaurant;;;;;
10661;2.3606592999999996;48.8556411997281;node/703504468;restaurant;El 4tro;Tu-Sa 19:00-0:30;;spanish;;;75056;Paris;restaurant;;;;;
10662;2.2958269000000002;48.882318199721496;node/7035494227;restaurant;L’Aligot;;;french;;;75056;Paris;restaurant;;;;;
10663;2.3676014;48.8718469997241;node/7035855334;restaurant;Maria Luisa;;;italian;+33 144 840 401;www.tripadvisor.fr/Restaurant_Review-g187147-d783293-Reviews-Maria_Luisa-Paris_Ile_de_France.html;75056;Paris;restaurant;;;;;
10664;2.3476244;48.826034299735404;node/703630779;restaurant;Suave;Mo-Sa 12:00-14:30,19:00-22:30;no;vietnamese;+33145899927;;75056;Paris;restaurant;;;;;
10665;2.3354127;48.8303369997344;node/7036594628;restaurant;Le Vaudésir;;;french;;;75056;Paris;restaurant;;;;;
10669;2.3633131;48.8549471997283;node/703870937;restaurant;Thé Vert;;;japanese;+33 1 42 71 11 59;;75056;Paris;restaurant;;;;;
10670;2.3675235;48.8537618997286;node/703876600;restaurant;Auberge de Venise;Mo-Fr 11:30-14:45,18:00-24:00, Sa,Su 11:30-24:00;limited;italian;+33 1 48 04 88 44;https://www.aubergedevenisebastille.fr/;75056;Paris;restaurant;;;;;
10671;2.3673407;48.8549775997283;node/703987695;restaurant;Santa Carne;Tu-Sa 19:30-23:30;;argentinian;+33 1 42 72 03 07;http://www.santacarne.com/;75056;Paris;restaurant;;;;;
10672;2.3685489;48.8538948997285;node/703988170;restaurant;Hippopotamus Bastille;Su-Th 09:00-01:00, Fr,Sa 09:00-03:00;yes;steak_house;;;75056;Paris;restaurant;;;;;
10673;2.3229446;48.8294855997346;node/7040483104;restaurant;Romanela;;;italian;;;75056;Paris;restaurant;;;;;
10676;2.3501205;48.865833499725596;node/7041419205;restaurant;Kabul Kitchen;Tu-Sa 11:30-23:00 // Su 12h-23h;;"international;Afghan";+33 6 60 10 76 53;;75056;Paris;restaurant;;;;;
10677;2.3251926;48.872359499724;node/7041605986;restaurant;La Pâte à Nouilles;"Mo-Fr 11:30-22:30; Sa 11:30-15:00, 17:00-22:30";;chinese;+33145228755;http://www.lapateanouilles.fr;75056;Paris;restaurant;;;;;
10678;2.336281;48.86437889972589;node/7041737153;restaurant;Kodawari Tsukiji;Mo-Su 12:00-15:00,18:30-22:30;;japanese;+33 9 84 30 99 26;www.kodawari-ramen.com;75056;Paris;restaurant;;;;;
10682;2.3981013;48.839893199731996;node/7044477002;restaurant;Le Goût du Sablé;Tu-Su 11:30-18:00;;"coffee_shop;salon_de_thé;cake;breakfast;international";+339 86 62 97 63;;75056;Paris;restaurant;;;;;
10708;2.3579276;48.855453899728204;node/704819938;restaurant;Autour du Saumon;;;french;+33 1 42 77 23 08;http://www.autourdusaumon.eu/;75056;Paris;restaurant;;;;;
10709;2.3602451;48.8551686997282;node/704820015;restaurant;L'Éléphant du Nil;Mo-Sa 07:30-01:00;no;french;+33 1 42 74 18 12;;75056;Paris;restaurant;;;;;
10712;2.3695499;48.866927599725294;node/7048933279;restaurant;AVE Pizza Romana;"Tu-Th 12:00-14:30, 19:00-23:00; Fr-Sa 12:00-14:30, 19:00-23:30";yes;"italian;italian_pizza;pizza";+33 9 83 63 83 81;https://www.avepizzaromana.com;75056;Paris;restaurant;;;;;
10716;2.3359928;48.8659166997256;node/7051393805;restaurant;La Mousson;;;cambodian;;;75056;Paris;restaurant;;;;;
10717;2.3481123;48.86478089972589;node/7051739516;restaurant;O’bergine;;;"lebanese;french";;;75056;Paris;restaurant;;;;;
10722;2.361774;48.8533604997287;node/705203819;restaurant;L'Enoteca;;;italian;;;75056;Paris;restaurant;;;;;
10723;2.4030852000000005;48.856522499727895;node/7052065644;fast_food;Legacy;;;"pizza;italian";;;75056;Paris;restaurant;;;;;
10726;2.3628958;48.8544814997284;node/705252865;restaurant;Delice House;Mo, Sa 11:00-22:00;;chinese;+33 9 77 63 89 70;;75056;Paris;restaurant;;;;;
10727;2.3643812;48.853688599728606;node/705252912;restaurant;Vins des Pyrénées;Tu, Sa 11:30-15:00, 19:00-22:30;;french;+33 1 42 72 64 94;;75056;Paris;restaurant;;;;;
10728;2.3627527;48.8545333997284;node/705252920;restaurant;Au Bouquet Saint-Paul;;yes;french;+33 1 42 78 55 03;;75056;Paris;restaurant;;;;;
10730;2.3644281000000005;48.853577899728606;node/705299777;restaurant;Homies;Tu-Su 00:00-24:00;;peruvian;;;75056;Paris;restaurant;;;;;
10734;2.313318;48.8899180997196;node/7053882987;fast_food;Jour;Mo-Fr 10:30-15:30;yes;sandwich;;https://www.jour.fr/;75056;Paris;restaurant;;;;;
10735;2.2666502;48.8486928997298;node/7054224658;restaurant;Cathay Palace;;;chinese;+33 145255383;;75056;Paris;restaurant;;;;;
10738;2.3729823;48.8666132997254;node/7056393764;restaurant;Pizz-art;Mo-Fr 12:00-15:00, 18:30-22:30;;"pizza;italian_pizza";+33 1 72 34 63 47;https://pizzartparis.fr;75056;Paris;restaurant;;;;;
10742;2.3521691000000002;48.86274539972629;node/705657889;restaurant;Hanano;;no;japanese;;;75056;Paris;restaurant;;;;;
10743;2.3510473999999997;48.8631984997262;node/705657891;restaurant;Sacré Frenchy;Mo-Su 11:30-23:00;;french;+33 1 42 74 55 63;https://www.sacrefrenchy.com;75056;Paris;restaurant;;;;;
10745;2.3509952999999997;48.8619133997266;node/705657903;restaurant;Khatag;;;tibetan;;;75056;Paris;restaurant;;;;;
10749;2.3549062000000003;48.864144299726;node/7058495587;fast_food;Sushimodo;;;sushi;;;75056;Paris;restaurant;;;;;
10751;2.3680508;48.8859005997206;node/7058495606;restaurant;Momo Tibet;;;Tibet;;;75056;Paris;restaurant;;;;;
10753;2.3528548;48.8577065997276;node/7058495615;fast_food;Crêperie Elo;;yes;crepe;;;75056;Paris;restaurant;;;;;
10764;2.3352425;48.8492874997297;node/7064649460;restaurant;Le Mareyeur;;;seafood;;;75056;Paris;restaurant;;;;;
10765;2.3546214;48.86445909972589;node/706546149;restaurant;Shabu Sha;;;asian;;;75056;Paris;restaurant;;;;;
10769;2.3509982000000003;48.8619375997266;node/7069198185;fast_food;DNoodles 70;;no;"chinese;noodle";;;75056;Paris;restaurant;;;;;
10772;2.387404;48.8874628997202;node/7069215094;restaurant;Yoshida;;;japanese;+33 1 42 39 42 59;;75056;Paris;restaurant;;;;;
10775;2.3577982000000004;48.8674733997252;node/707317186;restaurant;Le Noma;"Mo-Fr 9:00-2:00;Sa 17:00-2:00";;french;+33 1 42 74 37 36;;75056;Paris;restaurant;;;;;
10777;2.3456900000000003;48.8967161997179;node/7074407501;fast_food;Delice Kyoya;;;asian;;;75056;Paris;restaurant;;;;;
10784;2.3455025000000003;48.896922599717904;node/7074407592;fast_food;Galatasaray;;;kebab;;;75056;Paris;restaurant;;;;;
10788;2.346921;48.8958462997181;node/7074408485;restaurant;225;;;african;;;75056;Paris;restaurant;;;;;
10789;2.3344016;48.8817825997216;node/7076549763;restaurant;21 Martorell;;;crepe;;;75056;Paris;restaurant;;;;;
10791;2.3367197;48.868672699724904;node/7076549765;restaurant;Le 37m2;Mo-Su 12:00-21:00;;taiwanese;;https://www.le37m2.fr;75056;Paris;restaurant;;;;;
10793;2.3483593;48.8609787997268;node/707690787;fast_food;Giovanni Gelateria;;;Italian ice creams;;;75056;Paris;restaurant;;;;;
10796;2.2851701;48.8476833997301;node/7078311692;restaurant;Teheran;;no;persan;;;75056;Paris;restaurant;;;;;
10798;2.2852007000000003;48.8478375997301;node/7078311719;fast_food;Gourmets Gourmands;;;chinese;;;75056;Paris;restaurant;;;;;
10801;2.3594656;48.8661130997255;node/707922549;restaurant;La Massara;;;italian;+33 1 42 74 13 94;https://www.la-massara.fr/;75056;Paris;restaurant;;;;;
10803;2.393997;48.8751227997233;node/708258202;restaurant;Le Soleil;;;vietnamese;;;75056;Paris;restaurant;;;;;
10804;2.3777057999999998;48.8724777997239;node/708258204;restaurant;Tai Yien;;;chinese;;;75056;Paris;restaurant;;;;;
10805;2.3766213;48.871752099724105;node/708258205;restaurant;Le Président;;;chinese;;;75056;Paris;restaurant;;;;;
10806;2.3768732000000004;48.87143139972421;node/708258206;restaurant;Panda Belleville;;limited;vietnamese;+33 1 43 38 26 49;;75056;Paris;restaurant;;;;;
10807;2.3614067000000003;48.8189690997372;node/708262765;restaurant;Lao Douang Paseuth;;;asian;;;75056;Paris;restaurant;;;;;
10808;2.3637354;48.820849499736795;node/708262767;restaurant;Tricotin 2;;;chinese;;;75056;Paris;restaurant;;;;;
10810;2.3615997;48.8262412997354;node/708262769;restaurant;Niwanna;;;korean;;;75056;Paris;restaurant;;;;;
10811;2.3654521;48.8232933997361;node/708262771;fast_food;Hoa Nam;;;vietnamien-cambodgien;;;75056;Paris;restaurant;;;;;
10812;2.3652263;48.823760299736;node/708262772;restaurant;Heng Lay;Tu-Su 09:30-20:30;;vietnamien-cambodgien;;;75056;Paris;restaurant;;;;;
10814;2.3564445;48.864591999725896;node/708490648;restaurant;Honolulu;;no;noodle;;;75056;Paris;restaurant;;;;;
10815;2.3563382;48.8646084997259;node/708490761;restaurant;Traiteur impériale Au maire;;no;chinese;;;75056;Paris;restaurant;;;;;
10816;2.3453142000000002;48.8533951997287;node/708829555;restaurant;Shiso Burger;Mo-Su 12:00-23:00;;"burger;japanese";+33 1 77 16 96 93;http://shisoburger.fr;75056;Paris;restaurant;;;;;
10824;2.3605987999999996;48.86388589972611;node/709120410;fast_food;Mmmozza..!;Mo 10:00-15:00,17:00-20:00, Tu-Th 10:00-15:00,16:00-20:00, Fr,Sa 10:00-20:00, Su 10:00-14:30;;italian;;;75056;Paris;restaurant;;;;;
10827;2.3618982999999996;48.871200399724295;node/7095302584;fast_food;Miao Xiang Ge;;no;asian;;;75056;Paris;restaurant;;;;;
10828;2.4013779;48.85880039972729;node/7098568037;restaurant;Given;Tu-Su 12:00-15:30;;"coffee_shop;french;burger;international";+33 1 45 66 56 44;;75056;Paris;restaurant;;;;;
10833;2.3502022;48.825457399735605;node/7099837394;restaurant;Piacere;"Mo-Su 12:00-14:30; 19:00-22:00";;italian_pizza;+33145235368;;75056;Paris;restaurant;;;;;
10835;2.354892;48.864311399726;node/7102029128;restaurant;Datsha;Mo-Su 19:00-23:00;;french;;https://datshaunderground.com/;75056;Paris;restaurant;;;;;
10839;2.3341012;48.8729705997238;node/7107121527;restaurant;Le Manoir;;;française;+33 1 47 70 90 10;;75056;Paris;restaurant;;;;;
10842;2.3324319;48.8396023997321;node/7111581943;restaurant;Yummy Noodles;;no;chinese;+33 1 43 22 88 18;https://yummynoodles.fr/;75056;Paris;restaurant;;;;;
10845;2.3265901;48.8799007997221;node/7113075960;restaurant;Nirvana - Inde;Mo-Sa;;indian;+33145222712;;75056;Paris;restaurant;;;;;
10850;2.3306421000000004;48.8464962997304;node/7118021885;restaurant;Joayo Assas;;;korean;;;75056;Paris;restaurant;;;;;
10851;2.3744486;48.8617761997266;node/7118958485;restaurant;Onze à Table;"Tu-Sa 11:30-15:00, 18:30-00:00; Su 11:30-16:00";;french;+33148065428;https://www.facebook.com/onzeatable/;75056;Paris;restaurant;;;;;
10852;2.3416729;48.8533183997287;node/712186060;restaurant;Chez le Libanais;;no;lebanese;+33 1 40 46 07 39;http://chezlelibanais.com/;75056;Paris;restaurant;;;;;
10853;2.3491347;48.8446578997308;node/712289875;restaurant;Ramen Ruyi;;;japanese;;;75056;Paris;restaurant;;;;;
